id,name,slug,summary,rating,rating_count,total_rating,total_rating_count,cover_url,genres,platforms,companies
6005,Kingdom Rush,kingdom-rush,"Get ready for an epic journey to defend your kingdom against hordes of orcs, trolls, evil wizards and other nasty fiends using a vast arsenal of towers and spells at your command!

Fight on forests, mountains and wastelands, customizing your defensive strategy with different tower upgrades and specializations! Rain fire upon your enemies, summon reinforcements, command your troops, recruit elven warriors and face legendary monsters on a quest to save the Kingdom from the forces of darkness!Key Features
Epic defense battles that will hook you for hours!
Command your soldiers and see them engage in hand to hand cartoon battles!
Full screen High definition awesome illustrated cartoon art!
8 specialized tower upgrades to customize your strategy! Mighty Barbarians, Arcane Wizards, Forest Rangers to name a few.
Over 18 tower abilities! Have your Sorcerers summon earth elementals and polymorph your enemies!
Over 45 different enemies, from Goblins to Demons each with their own skills! (Beware of the mountain Trolls!)
7 Epic Boss Fights! Face the unstoppable Juggernaut, the unbeatable Troll Warlord and the humongous JT!
12 Legendary Heroes! (All unlocked with no additional cost!) Bring them to battle to face the hordes of evil!
The classic 12 stage core campaign: Defend the Kingdom from the forces of Vez'nan!
The Winter Storm 2 stage mini-campaign.
The Rise of the Bandits 2 stage mini-campaign.
The Curse of Castle Blackburn 4 stage campaign.
4 Bonus stages: The Ruins of Acaroth, The Rotten Forest, The Lair of Sarelgaz and The Fungal Forest!
Hours of gameplay with over 50 achievements
Extra game modes that will challenge your tactical skills to the limit.
In-game encyclopedia with information from your towers and enemies.",73.84756672465188,109,74.42378336232593,110,co1sgu.jpg,"[""Real Time Strategy (RTS)"", ""Strategy"", ""Tactical"", ""Indie""]","[""Linux"", ""Android"", ""PC (Microsoft Windows)"", ""iOS"", ""Mac"", ""Xbox One"", ""Nintendo Switch""]","[""Armor Games"", ""Ironhide Game Studio""]"
5062,Chaos on Deponia,chaos-on-deponia,"With this long-expected sequel to the critically highly acclaimed and lavishly praised Deponia, the player enters round two. Chaos on Deponia turns out to be even wackier than its predecessor and instantly puts the player under its spell.",83.42480561499775,109,81.71240280749888,110,co1qqo.jpg,"[""Point-and-click"", ""Puzzle"", ""Adventure"", ""Indie""]","[""PlayStation 4"", ""Linux"", ""PC (Microsoft Windows)"", ""Mac"", ""Xbox One"", ""Nintendo Switch""]","[""Daedalic Entertainment"", ""Daedalic Studio West""]"
4216,True Crime: Streets of LA,true-crime-streets-of-la,"True Crime: Streets of LA is a free-roaming driving and action game similar in concept to Grand Theft Auto III. The game's structure is mission-based; most of the missions are dictated by the story and initiate following a cutscene that advances it. Failing a mission still allows the player to continue playing through the chapter and undertake subsequent missions; in some cases this will lead to branching paths and optional missions. However, in order to complete the whole chapter the player must eventually succeed in all the main missions.",69.65038086939367,107,71.99185710136351,110,co1p3n.jpg,"[""Fighting"", ""Shooter"", ""Racing"", ""Adventure""]","[""Xbox"", ""Nintendo GameCube"", ""PC (Microsoft Windows)"", ""Mac"", ""PlayStation 2""]","[""Exakt Entertainment"", ""Luxoflux"", ""Activision"", ""Aspyr Media""]"
3213,Yoshi's Story,yoshi-s-story,"Baby Bowser has taken the Super Happy Tree and cast a spell on Yoshi's world, turning it into the pages of a picture book. The only Yoshis not affected by the spell were six hatchlings that were still protected by their shells. It's up to them to reclaim the Super Happy Tree and restore happiness to the world. That is the only thing that can break Baby Bowser's Spell!",72.8167057848012,110,72.8167057848012,110,co260t.jpg,"[""Platform"", ""Adventure""]","[""Wii"", ""Nintendo 64"", ""Wii U""]","[""Nintendo Entertainment Analysis & Development"", ""Nintendo"", ""Nintendo"", ""Gradiente"", ""iQue""]"
2626,Burnout Revenge,burnout-revenge,"In Burnout Revenge, players compete in a range of racing game types with different aims. These take place within rush-hour traffic, and include circuit racing, Road Rage (where players cause as many rivals to crash as possible within a time limit, or until the player's car is wrecked), Burning Lap (a single-lap, single-racer time attack mode), Eliminator (a circuit race where every thirty seconds, the last-placed racer's car is detonated; the race continues until only one racer is left), and Crash (where the player is placed at a junction with the aim of accumulating as many ""Crash Dollars"" as possible). A new gameplay feature in Burnout Revenge is the ability to ram same-way small to medium traffic, known as ""traffic checking"", propelling the rammed car forward; the event in which a ""checked"" car hits a rival is considered as a Traffic Takedown. Traffic checking is the focus of a new race type, Traffic Attack (whereby a player must earn a set amount of Crash Dollars through checking traffic), which can be used later on.
During these events, players have access to a limited amount of boost which is acquired through various dangerous driving techniques, including but not limited to driving on the wrong side of the road, tailgating opponents and drifting. Unique to the series is the concept of battling other rivals; unlike other video games in the racing genre, players are encouraged, and sometimes even required, to ram rival cars and cause traffic to crash. Causing a rival to crash is referred to as a ""Takedown"", rewarding the player by extending the length of their boost gauge and completely refilling it. In designated events, boost can also be used to activate a ""Crashbreaker"" during a crash, detonating the car and causing other nearby cars to crash. When the rival car takes the player down, the player will have to take the ultimate REVENGE by taking down the revenge rivals (which the arrow at the top of the car turned red) is referred to as ""Revenge Takedown"".
In the main single-player game mode, players compete in a world tour consisting of 169 events across three continents, divided into a series of 11 ""ranks"" (Rank 11 has no events). The ranks which a player has access to is determined by their ""Revenge Rank"", which increases after completing events. By increasing their Rank sufficiently, the player ""ranks up"" and unlocks the next rank of events.
There are 77 cars in the game, some of which can only be used for crash events. The SUVs and saloon cars are some of them.
The game also features support for multiplayer gameplay, both online and offline. In addition to the racing modes, the game features three types of Crash modes: Crash Battle (multiple players attempt a junction at the same time), Crash Party (players take turns at attempting junctions across several rounds), and Crash Tour (a golf-like version of Crash Party, with players attempting to accumulate a certain amount of Crash Dollars in as few attempts as possible; after the last round ends the player with the lowest score wins).

The Xbox 360 version of Burnout Revenge includes several new features and improves the graphics of the game to utilize the power of the next-gen console. The game includes 10 new crash junctions on the Crash Tour. It also includes a vastly improved online mode that introduces online Revenge Rivals. This system allows players to keep track of their number of times they have been taken out or have taken out any given player.
The new version also includes a new Burnout Clips feature, which allows to save 30 second clips of any offline race played and can be shared with other players over Xbox Live.",79.24875430450341,106,84.8743771522517,110,co2nhp.jpg,"[""Racing""]","[""Xbox"", ""Xbox 360"", ""PlayStation 2""]","[""Criterion Games"", ""Electronic Arts""]"
2329,Mario Party 3,mario-party-3,"Mario Party 3 is the third and final Mario Party title for the Nintendo 64. A total of eight characters are available to choose from: Mario, Luigi, Princess Peach, Yoshi, Wario, Donkey Kong, and newcomers Waluigi and Princess Daisy. Mario Party 3 features duel maps, in which two players try to lower each other's stamina to zero using non-playable characters such as Chain Chomps. It is the first Mario Party game to feature Luigi's main voice and also it is last Mario game where Princess Daisy appears in a yellow and white dress, and with long hair, as well as the last Mario game (until New Super Mario Bros. Wii) in which Yoshi's ""record-scratching"" voice is used. It is also the first Mario Party game to have multiple save slots.",74.75752845973405,110,74.75752845973405,110,co21yu.jpg,"[""Quiz/Trivia"", ""Card & Board Game""]","[""Nintendo 64""]","[""Nintendo"", ""Hudson Soft"", ""Gradiente""]"
1940,Driveclub,driveclub,"DRIVECLUB brings to life the heart and soul of car culture. An incredible, authentic and immersive PS4 driving experience, DRIVECLUB makes you feel the exhilaration of driving the most powerful and beautifully designed cars in the world; all rendered in staggering detail, inside and out as you race them in richly detailed real-world locations alongside your Club.",72.69697469012837,99,74.98485098142783,110,co2pzw.jpg,"[""Racing""]","[""PlayStation 4""]","[""Evolution Studios"", ""Sony Computer Entertainment""]"
95062,Call of Duty: Modern Warfare 2 Campaign Remastered,call-of-duty-modern-warfare-2-campaign-remastered,"The Call of Duty: Modern Warfare 2 Campaign has been fully remastered with improved textures, animations, physically based rendering, high-dynamic range lighting, and much more. Experience classic missions including Cliffhanger, The Gulag, and Whiskey Hotel as you join Soap, Price, Ghost and the rest of Task Force 141 in the globe-spanning fight to restore order to the world.",79.20282276250323,104,76.60141138125161,109,co2adp.jpg,"[""Shooter""]","[""PlayStation 4"", ""PC (Microsoft Windows)"", ""Xbox One""]","[""Activision"", ""Infinity Ward"", ""Beenox""]"
89560,Mutant Year Zero: Road to Eden,mutant-year-zero-road-to-eden,"From a team including former designers of HITMAN and PAYDAY comes Mutant Year Zero: Road to Eden, a tactical adventure game that combines the turn-based combat of XCOM with a real-time stealth and exploration of a post-human world reclaimed by nature… and Mutants.",80.74492097152125,97,80.99746048576063,109,co1z3b.jpg,"[""Role-playing (RPG)"", ""Strategy"", ""Turn-based strategy (TBS)"", ""Tactical"", ""Adventure""]","[""PlayStation 4"", ""PC (Microsoft Windows)"", ""Xbox One"", ""Nintendo Switch""]","[""The Bearded Ladies"", ""Funcom""]"
7098,Naruto Shippuden: Ultimate Ninja Storm 2,naruto-shippuden-ultimate-ninja-storm-2,"Taking players through the Naruto Shippuden story arc, daring ninja warriors must strategically recruit the right support characters to ensure victory against any and all opponents. With the winning combination, players can easily unleash bigger and more explosive Team Special Techniques to obliterate enemies who stand in the way.",74.02991156194605,106,70.68162244763968,109,co2ssk.jpg,"[""Fighting"", ""Strategy"", ""Adventure""]","[""PlayStation 3"", ""PlayStation 4"", ""PC (Microsoft Windows)"", ""Xbox 360"", ""Xbox One"", ""Nintendo Switch""]","[""CyberConnect2"", ""Bandai Namco Entertainment""]"
3227,Nuclear Throne,nuclear-throne,"Nuclear Throne is an action roguelike-like by Vlambeer about mutants fighting their way through a post-apocalyptic world. The radioactive waste in the world allows mutants to get ahead by mutating new limbs on the fly, the abundant availability of powerful weaponry make the quest to become ruler of the Wasteland one fraught with peril.",72.49197480455794,105,78.24598740227897,109,cwcj7fd5sulqavyme3vc.jpg,"[""Shooter"", ""Adventure"", ""Indie"", ""Arcade""]","[""PlayStation 4"", ""Linux"", ""PC (Microsoft Windows)"", ""Mac"", ""PlayStation Vita"", ""Xbox One"", ""Nintendo Switch""]","[""Vlambeer""]"
2319,Pokémon Mystery Dungeon: Red Rescue Team,pokemon-mystery-dungeon-red-rescue-team,"You, a regular human, find yourself trapped in the body of a Pokémon in a world inhabited by Pokémon. Without any other choice, you go on rescue missions through randomly generated dungeons with your newly-acquired partner and friend to save the world and get back to your human life.",71.3779610028941,109,71.3779610028941,109,co21em.jpg,"[""Role-playing (RPG)"", ""Turn-based strategy (TBS)"", ""Adventure""]","[""Wii U"", ""Game Boy Advance""]","[""Chunsoft"", ""Nintendo"", ""Kouyousha""]"
2030,TimeShift,timeshift,"Master time to become the ultimate weapon! Dr. Aiden Krone has made a Time Jump across the space-time continuum - a reckless act with frightening consequences. Now, a disturbing alternate reality has evolved within the bleak and rain-soaked Alpha District.",70.70401266908229,104,73.05200633454115,109,co2k37.jpg,"[""Shooter"", ""Puzzle""]","[""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360""]","[""Saber Interactive"", ""Activision"", ""Sierra Entertainment""]"
86,Dune II: The Building of a Dynasty,dune-ii-the-building-of-a-dynasty,"Dune II is often considered the first mainstream modern real-time strategy game and established many conventions of the genre. Even though set in Frank Herbert's famous Dune universe, the game is only loosely connected to the plot of any of the books or the films based from them. Controlling either of the three Houses, the player must fight a number of battles against the other Houses. In the early levels, the goal is simply to earn a certain number of credits, while in the later missions, all enemies must be destroyed.

The single resource in the game is the Spice, which must be collected by harvesters. The spice is converted to credits in a refinery, which are then spent to construct additional buildings and units. There are two terrain types: buildings can only be constructed on stone, while the Spice is only found on sand. However, units moving on sand attract the large sandworms of Dune, who are virtually indestructible and can swallow even large units whole. As levels progress, new and more advanced buildings and units are made available, including structures like a radar station, a repair facility or defense turrets and, for units, various ground troops, light vehicles and tanks. Each House can construct one unique special unit, and, after building a palace improvement, can unleash a unique palace effect.",89.83432651408607,109,89.83432651408607,109,co4vw0.jpg,"[""Real Time Strategy (RTS)"", ""Strategy""]","[""Acorn Archimedes"", ""Sega Mega Drive/Genesis"", ""DOS"", ""Amiga""]","[""Virgin Games"", ""Westwood Studios""]"
131785,Amnesia: Rebirth,amnesia-rebirth,"Amnesia: Rebirth is a new descent into darkness from the creators of the iconic Amnesia series. Set in the desolate landscape of the Algerian desert, the game will focus on new character Tasi Trianon as she sets out on a harrowing journey through devastation and despair, personal terror and pain, while exploring the limits of human resilience.",75.11119187329892,99,78.44448482553835,108,co2iuo.jpg,"[""Puzzle"", ""Adventure"", ""Indie""]","[""Xbox Series X|S"", ""PlayStation 4"", ""Linux"", ""Nintendo Switch 2"", ""PC (Microsoft Windows)"", ""PlayStation 5"", ""Xbox One""]","[""Frictional Games""]"
22753,Pro Evolution Soccer 2017,pro-evolution-soccer-2017,"Pro Evolution Soccer 2017 is a sports video game developed by PES Productions and published by Konami for Microsoft Windows, PlayStation 3, PlayStation 4, Xbox 360 and Xbox One. The game is the sixteenth installment in the Pro Evolution Soccer series.",72.47757598060386,99,76.29434354585749,108,co1mxt.jpg,"[""Simulator"", ""Sport""]","[""PlayStation 3"", ""PlayStation 4"", ""PC (Microsoft Windows)"", ""Xbox 360"", ""Xbox One""]","[""Konami"", ""Konami Digital Entertainment""]"
19635,Naruto: Ultimate Ninja Storm,naruto-ultimate-ninja-storm,"Evolving the head-to-head fighting action of the Ultimate Ninja series, NARUTO: Ultimate Ninja STORM allows players to battle in full 3D across massive environments. Players unleash powerful jutsu attacks, perform acrobatic evasive maneuvers and even run up walls and over water as they pursue their opponent for ninja supremacy. Players customize their character's fighting style and recruit up to two support characters to put their own stamp on the action. Each character in the game is capable of unleashing powerful Awakening abilities under certain gameplay conditions, offering new traits and talents to the game's ninja roster of 25 popular characters from the animated series. NARUTO: Ultimate Ninja STORM supports head-to-head multiplayer fighting for up to two players. Allowing players to further immerse themselves in the world of NARUTO, NARUTO: Ultimate Ninja STORM introduces all-new free-roaming exploration across the Hidden Leaf Village and the Forest of Death. Players can search every inch of these iconic environments to take on more than 100 unique missions, collect valuable scrolls and interact with additional characters from the NARUTO animated series. Injecting additional variety to the game's head-to head combat, these missions include races, special deliveries and large-scale battles against massive opponents.",72.33203069039571,103,74.06601534519785,108,co1u9d.jpg,"[""Fighting"", ""Adventure""]","[""PlayStation 3"", ""PlayStation 4"", ""Android"", ""PC (Microsoft Windows)"", ""iOS"", ""Xbox One"", ""Nintendo Switch""]","[""CyberConnect2"", ""Bandai Namco Entertainment""]"
6939,Clive Barker's Jericho,clive-barker-s-jericho,"Jericho is a horror-themed FPS from the mind of screen legend Clive Barker. In the game, a Jericho Team must fight through a lost city to destroy the evil at its heart.",75.70142965145223,106,70.85071482572612,108,co1ya0.jpg,"[""Shooter""]","[""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360""]","[""MercurySteam"", ""Codemasters""]"
3585,Re-Volt,re-volt,"Re-Volt is an R/C car racing game from Acclaim, originally released in 1999.
Re-Volt features great gameplay, realistic physics that still hold up to this day and bright and colorful visuals. It's a game aimed at people who just want to play a funky arcade racing game as well as for people who seek a more competitive challenge. It's meant for all ages and occasions: Play for yourself or in the local network with friends, or even online!",78.18584733878272,108,78.18584733878272,108,co1n29.jpg,"[""Racing"", ""Sport"", ""Arcade""]","[""Arcade"", ""Nintendo 64"", ""Android"", ""PC (Microsoft Windows)"", ""iOS"", ""PlayStation"", ""Dreamcast""]","[""Acclaim Entertainment"", ""Big Bit Ltd"", ""H2 Interactive Co., Ltd."", ""Acclaim Studios London"", ""We Go Interactive Co. Ltd"", ""Tsunami Visual Technologies""]"
2029,Evoland,evoland,"Evoland is a game and a story. The story of action adventure gaming as seen in many popular JRPGs and action RPGs, starting from the very beginning, when a few pixels were enough to make us dream for hours. You will discover a bit of video game history and very fun gameplay, covering 20 years of adventure gaming history.

Inspired by a wide variety of the most popular action RPGs and JRPGs, Evoland will take you from monochrome to full 3D graphics and from active time battles to real time boss fights, all with plenty of humor, and many references to legendary titles scattered along the game.",67.02589492328606,106,73.51294746164302,108,co2sb1.jpg,"[""Role-playing (RPG)"", ""Turn-based strategy (TBS)"", ""Adventure"", ""Indie""]","[""Linux"", ""Android"", ""PC (Microsoft Windows)"", ""iOS"", ""Mac""]","[""Shiro Games"", ""Playdigious""]"
820,No One Lives Forever 2: A Spy in H.A.R.M.'s Way,no-one-lives-forever-2-a-spy-in-h-a-r-m-s-way,"A year after the first No One Lives Forever, tensions are rising between United States and Soviet Union over the tiny, but strategic Isle of Khios. Jones, now the sole Commander of U.N.I.T.Y. (after Smithy was discovered to be a H.A.R.M. spy in the first No One Lives Forever), is taking a vacation and leaves Temporary Director Lawrie in charge.

The sequel to the award-winning No One Lives Forever returns you to a world of espionage, intrigue, and dry humor. In her second adventure, British UNITY operative Cate Archer must investigate a super-secret Soviet project that, if successful, could bring about the third world war.",85.9899970076279,107,82.99499850381395,108,co3wl8.jpg,"[""Shooter""]","[""PC (Microsoft Windows)"", ""Mac""]","[""Monolith Productions"", ""Sierra Entertainment"", ""MacPlay"", ""Imagineer"", ""The Omni Group"", ""Fox Interactive""]"
612,Beneath a Steel Sky,beneath-a-steel-sky,"Beneath a Steel Sky is a cyberpunk, point and click, adventure game. You assume the role of Robert Foster and embark on a quest to make the world a better place, along with your robot companion Joey.",76.39075872109541,108,76.39075872109541,108,co9ciz.jpg,"[""Point-and-click"", ""Puzzle"", ""Adventure"", ""Indie""]","[""Amiga CD32"", ""Linux"", ""PC (Microsoft Windows)"", ""iOS"", ""Mac"", ""DOS"", ""Amiga""]","[""Virgin Interactive Entertainment (Europe) Ltd."", ""Revolution Software"", ""Revolution Software"", ""Virgin Interactive Entertainment, Inc.""]"
349,Battlefield 2142,battlefield-2142,"Having placed their previous online shooters in WWII, the Vietnam War, and modern day settings, Battlefield 2142 took place in a future where a new ice age had thrown the world into a panic.

The soil not covered by ice can only feed a fraction of the Earth’s population, and players choose to fight for one of two military super powers in an epic battle for survival: The European Union or the newly formed Pan Asian Coalition. Introducing a futuristic art style, science fiction weaponry, and the asymmetric game mode Titan, Battlefield 2142 still has a hardcore following that doesn’t want to leave the future behind.",74.68534281969919,104,77.2176714098496,108,co1xbb.jpg,"[""Shooter""]","[""PC (Microsoft Windows)"", ""Mac""]","[""Electronic Arts"", ""EA Digital Illusions CE""]"
283,Theme Park,theme-park,"You have inherited a fortune from an eccentric aunt and her will states the money can be spend building the world largest and most profitable theme park.

Create a wonderful theme part full of thrilling rides and greasy - but delicious - food and start to make the loads of money. You are a lucky one who can create the best theme park ever made plus make a fortune.

Your park will be compared to 40 rivals all over the world every year. Your goal is to become the best park in all categories.",68.96404260940369,106,73.98202130470185,108,co9fto.jpg,"[""Real Time Strategy (RTS)"", ""Simulator"", ""Strategy""]","[""Amiga CD32"", ""PlayStation 3"", ""Super Nintendo Entertainment System"", ""Sega Mega Drive/Genesis"", ""PC (Microsoft Windows)"", ""3DO Interactive Multiplayer"", ""Mac"", ""DOS"", ""Amiga"", ""Atari Jaguar"", ""Sega Saturn"", ""PlayStation"", ""PlayStation Portable"", ""Sega CD"", ""Super Famicom""]","[""Ocean"", ""Electronic Arts Victor"", ""Domark Software"", ""Guildhall Leisure Services Ltd."", ""Electronic Arts"", ""Bullfrog Productions"", ""Krisalis Software""]"
252837,Still Wakes the Deep,still-wakes-the-deep,1975. Disaster strikes the Beira D oil rig off the coast of Scotland. Navigate the collapsing rig to save your crew from an otherworldly horror on the edge of all logic and reality.,72.58103232976892,104,77.29051616488445,107,co8dbd.jpg,"[""Adventure"", ""Indie""]","[""Xbox Series X|S"", ""PC (Microsoft Windows)"", ""PlayStation 5""]","[""The Chinese Room"", ""Secret Mode""]"
182278,MultiVersus,multiversus,"MultiVersus is a free-to-play platform fighter that brings the depth of iconic WB stars to life across the nearly endless possibilities of play.

MultiVersus was taken offline permanently and delisted from storefronts on May 30, 2025, while remaining playable through its offline modes.",69.24620730297691,103,72.12310365148846,107,co7yle.jpg,"[""Fighting""]","[""Xbox Series X|S"", ""PlayStation 4"", ""PC (Microsoft Windows)"", ""PlayStation 5"", ""Xbox One""]","[""Streamline Games"", ""Player First Games"", ""WB Games"", ""WB Games New York""]"
115282,Tetris 99,tetris-99,"A blockbuster battle royale!
99 players but only one will remain! Tetris 99 is the iconic puzzle game as you've never seen it before. Can you pick the right strategy to best 98 other players online - all at the same time?!",82.80478950455398,103,83.40239475227699,107,co1jaz.jpg,"[""Puzzle"", ""Arcade""]","[""Nintendo Switch""]","[""Nintendo"", ""Nintendo of America"", ""Nintendo of Europe"", ""Arika""]"
113113,Crash Team Racing Nitro-Fueled,crash-team-racing-nitro-fueled,"Crash Team Racing Nitro-Fueled is a kart racing game developed by Beenox and published by Activision. It is a remaster of Crash Team Racing, which was originally developed by Naughty Dog for the PlayStation.",84.40935522940305,97,83.50467761470152,107,co2wvy.jpg,"[""Racing"", ""Arcade""]","[""PlayStation 4"", ""Xbox One"", ""Nintendo Switch""]","[""Activision Blizzard"", ""Activision"", ""Beenox""]"
107218,Desperados III,desperados-iii,"The Wild West. A place where the law is made by those with a gun in their hands, and is enforced by the henchmen at their command. A place where death is no stranger and the undertakers are working overtime… especially when people start playing Desperados III. This real-time tactics game, developed by German game studio Mimimi Games (Shadow Tactics: Blades Of The Shogun), lets players command a band of Desperados led by fan-favourite gunslinger John Cooper.",84.99051171219948,98,85.43970030054419,107,co51km.jpg,"[""Real Time Strategy (RTS)"", ""Simulator"", ""Strategy"", ""Tactical""]","[""PlayStation 4"", ""Linux"", ""PC (Microsoft Windows)"", ""Mac"", ""Xbox One""]","[""THQ Nordic"", ""Mimimi Games""]"
22436,Reigns,reigns,"Reigns is a strategy video game developed by Nerial and published by Devolver Digital. Set in a fictional medieval world, it places the player in the role of a monarch who rules the kingdom by accepting or rejecting suggestions from advisors.",69.9387801512562,103,72.4693900756281,107,co1r8j.jpg,"[""Role-playing (RPG)"", ""Simulator"", ""Strategy"", ""Adventure"", ""Indie"", ""Card & Board Game""]","[""Google Stadia"", ""Linux"", ""Android"", ""PC (Microsoft Windows)"", ""iOS"", ""Mac""]","[""Devolver Digital"", ""Nerial""]"
21863,Fire Emblem Fates: Conquest,fire-emblem-fates-conquest,"Fire Emblem Fates is split into three story paths. Conquest is one of the two base stories, the other being Birthright. The other story path can be bought digitally at a discount through the in-game store. The third story path is Revelation, a DLC that was released later. You need to be have completed Chapter 6 in either game to access the other stories and DLC.

Conquest is the hardest of the three paths, having reduced ability to grind experience from maps, tougher mission objectives, and giving less money and experience for those missions.",79.34513186739258,105,84.67256593369629,107,cobaaj.jpg,"[""Role-playing (RPG)"", ""Strategy"", ""Turn-based strategy (TBS)""]","[""Nintendo 3DS""]","[""Nintendo"", ""Nintendo SPD"", ""Intelligent Systems""]"
8430,Shantae and the Pirate's Curse,shantae-and-the-pirates-curse,"Embark on a brand new adventure with Shantae, the hair-whipping belly dancing genie. When she loses her magic, Shantae must team up with her nemesis, the nefarious pirate Risky Boots in order to save Sequin Land from an evil curse. As a pirate, Shantae gains new weapons to advance her quest, slay monsters, battle epic bosses…and hopefully get her magic back in the bargain! But can she really trust her deadliest enemy?

The third Shantae game is the biggest yet! Beyond Sequin Land lie cursed islands and labyrinths each hiding a new piece of Pirate Gear - Flintlock Pistol, Pirate Hat, Scimitar, Risky's Boots, and even a Cannon. Upgrade Shantae's hair and weapons or unlock advanced Fighter's Moves. Locate maps, return lost Heart Squids, collect rare loot, and laugh out loud at the weird, wild, and wonderfully humorous cast of characters. Incredible stereoscopic visuals, unlockable Pirate-Mode, multiple endings, and an unforgettable soundtrack make this one game you won't want to miss!",80.38683325515699,102,81.2934166275785,107,co4b1u.jpg,"[""Platform"", ""Role-playing (RPG)"", ""Adventure"", ""Indie""]","[""Google Stadia"", ""PlayStation 4"", ""Nintendo 3DS"", ""PC (Microsoft Windows)"", ""PlayStation 5"", ""Wii U"", ""Xbox One"", ""Nintendo Switch""]","[""Rising Star Games"", ""Intergrow"", ""WayForward""]"
7518,Shank,shank,"Shank is the cult-classic revival of the sidescrolling beat-em-up. Play as Shank in an over-the-top grindhouse game, packed to the rim with enemies, bosses, combos, and more by the award-winning team at Klei Entertainment.",73.08558500440823,102,70.47136393077554,107,co25f2.jpg,"[""Hack and slash/Beat 'em up"", ""Indie""]","[""PlayStation 3"", ""Linux"", ""PC (Microsoft Windows)"", ""Mac"", ""Xbox 360""]","[""Klei Entertainment"", ""Electronic Arts""]"
2267,Sonic Colors,sonic-colors,"Sonic Colors, titled Sonic Colours in European and Australian markets, is a platforming game in the Sonic the Hedgehog series, developed by Sonic Team and published by Sega in 2010. The game was released worldwide for the Wii in November 2010. Another version featuring different gameplay was also released on the Nintendo DS at the same time.",68.85910120227747,102,72.02955060113874,107,co4wdr.jpg,"[""Platform"", ""Adventure""]","[""Wii""]","[""Sega"", ""Sonic Team""]"
1613,Mortal Kombat: Deception,mortal-kombat-deception,"Mortal Kombat: Deception is the sixth installment in the Mortal Kombat franchise. Based on the Mortal Kombat: Deadly Alliance engine, players once again have to fight to stop this new threat in the sixth installment of the fighting series. The standard Arcade, Versus, and Practice modes return, as well as new items to be found in the Krypt. In addition, there are new Konquest Adventure, Chess Kombat, and Puzzle Kombat modes to give the player new mini-games.

The Playstation 2 and Xbox versions offer online, competitive play against other players. The Gamecube version does not include online play, but offers Goro and Shao Kahn as exclusive playable characters.",71.0573281772013,104,73.86199742193398,107,co20ky.jpg,"[""Fighting"", ""Puzzle""]","[""Xbox"", ""Nintendo GameCube"", ""PlayStation 2""]","[""Midway Games""]"
1127,Castlevania: Bloodlines,castlevania-bloodlines,"Time refuses to forget the Belmont family's horrifying, bloody destiny. And in 1917 two of its descendants are summoned by fate into epic battle. Their enemy? The most evil incarnation of Castlevania legacy to ever rise from the grave, the vampiress Countess Bartley. This spine-tingling, 6-stage fear-fest overflows with graphic sights and sounds from your worst nightmares. As John Morris, the whip wielding vampire hunter, or Eric Lecarde, master lanceman, you'll pursue the demonic Countess all across Europe before she resurrects Dracula for a final reign of global terror. Alas, her trail of doom is laden with zombies, hideous mutants, grotesque giants, ghouls and ghastly creatures. Taste the sweat dripping into your mouth as you try rescuing yourself from diabolical traps. Feel the torturous strain on every muscle as you wield again and again sacred weapon power-ups such as Holy Water, the Battle Axe, the Crystal Blade Boomerang and the Mirror of Truth. But in the end, make sure you've saved enough strength to scream!",76.72534477456357,107,76.72534477456357,107,cobcm9.jpg,"[""Platform"", ""Hack and slash/Beat 'em up""]","[""Sega Mega Drive/Genesis""]","[""Konami"", ""Tec Toy""]"
335,Battlefield Vietnam,battlefield-vietnam,"The Battlefield franchise entered a new era equipped with more firepower, modernized weaponry and vehicles, and a deeper infantry experience from the jungles to the beaches of Vietnam. In Battlefield Vietnam, players selected from a variety of characters within the different soldier classes.

The game introduced new dramatic battle scenarios including leading a squadron of helicopters in an all-out attack on an enemy compound, executing an ambush of enemy soldiers from dense foliage, captaining a PT boat through a dangerous jungle river passage, and more.",73.9033177720158,105,76.95165888600789,107,co1xb1.jpg,"[""Shooter""]","[""PC (Microsoft Windows)""]","[""Electronic Arts"", ""Digital Illusions CE: Canada""]"
219,MDK,mdk,"The game tells the story of Kurt Hectic, a janitor who reluctantly must attempt to save Earth from an alien invasion of gigantic strip mining city-size vehicles named ""Minecrawlers"". These Minecrawlers are not only removing all of earth's natural resources, but are also crushing any people and cities that get in their way. Aided by his boss, the (possibly) insane inventor/scientist Dr. Fluke Hawkins, and a genetically engineered robotic two-legged/four-armed dog named Bones (although he prefers Max), Kurt must infiltrate each Minecrawler, and fight his way to the pilot, whom he must then kill before returning to Hawkins' in-orbit space station, the Jim Dandy.",77.19171462130507,107,77.19171462130507,107,co255x.jpg,"[""Shooter"", ""Platform""]","[""PC (Microsoft Windows)"", ""Mac"", ""DOS"", ""PlayStation""]","[""Playmates Interactive Entertainment"", ""Neversoft Entertainment"", ""Shokwave"", ""Shiny Entertainment"", ""Interplay Entertainment""]"
